ts,temp,humidity,pm25,pm10,gas_co,place,lat,lon,temp_tmd,humidity_tmd,rainfall_tmd,lat_tmd,lon_tmd,pm25_aqi,pm10_aqi,lat_aqi,lon_aqi
2026-04-06 23:55:29,31.0,49,34,24,201,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 00:05:29,31.0,52,34,24,187,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 00:15:29,29.0,46,35,24,176,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 00:25:30,28.0,42,35,24,179,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 00:35:29,28.0,45,34,23,186,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 00:45:29,28.0,45,34,23,180,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 00:55:30,28.0,47,0,0,177,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 01:05:30,28.0,47,0,0,185,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 01:15:30,28.0,47,0,0,182,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 01:25:31,28.0,47,31,21,205,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 01:35:31,28.0,45,31,22,210,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,93,31,13.8476,100.579
2026-04-07 01:45:32,27.0,48,30,21,199,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,93,31,13.8476,100.579
2026-04-07 01:55:32,27.0,45,31,22,201,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,93,31,13.8476,100.579
2026-04-07 02:05:32,27.0,46,31,22,201,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,93,31,13.8476,100.579
2026-04-07 02:15:33,28.0,48,32,22,197,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,93,31,13.8476,100.579
2026-04-07 02:25:33,27.0,49,32,22,185,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,93,31,13.8476,100.579
2026-04-07 02:35:33,27.0,46,30,21,180,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 02:45:33,27.0,47,0,0,191,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 02:55:33,28.0,48,0,0,199,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 03:05:33,27.0,50,0,0,186,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 03:15:34,27.0,48,0,0,181,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 03:25:34,27.0,47,0,0,189,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 03:35:34,27.0,48,29,21,192,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 03:45:35,27.0,49,29,21,188,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 03:55:35,27.0,52,29,21,187,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 04:05:35,27.0,48,28,21,181,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 04:15:36,27.0,47,27,20,189,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 04:25:36,27.0,49,28,21,192,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 04:35:37,27.0,50,27,21,205,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,99,35,13.8476,100.579
2026-04-07 04:45:37,28.0,52,26,20,203,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,99,35,13.8476,100.579
2026-04-07 04:55:36,27.0,52,0,0,212,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,99,35,13.8476,100.579
2026-04-07 05:05:37,27.0,49,0,0,207,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,99,35,13.8476,100.579
2026-04-07 05:15:37,27.0,49,0,0,209,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,99,35,13.8476,100.579
2026-04-07 05:25:37,27.0,49,0,0,206,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,99,35,13.8476,100.579
2026-04-07 05:35:38,27.0,52,29,20,215,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 05:45:38,28.0,52,30,21,211,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 05:55:39,27.0,54,30,21,207,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 06:05:39,27.0,53,30,21,208,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 06:15:39,27.0,53,30,21,194,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 06:18:20,27.0,52,0,0,214,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 06:28:20,27.0,52,31,21,193,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 06:38:21,27.0,49,31,21,193,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 06:48:21,27.0,50,31,21,206,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 06:58:22,27.0,54,31,21,207,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 07:08:22,27.0,55,31,23,197,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 07:18:23,27.0,53,31,23,189,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 07:28:23,27.0,50,32,23,188,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 07:38:23,27.0,50,32,23,193,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,119,46,13.8476,100.579
2026-04-07 07:48:23,27.0,52,0,0,191,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,119,46,13.8476,100.579
2026-04-07 07:58:24,27.0,54,0,0,230,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,119,46,13.8476,100.579
2026-04-07 08:08:23,27.0,56,41,27,225,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,119,46,13.8476,100.579
2026-04-07 08:18:24,27.0,55,40,27,218,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,119,46,13.8476,100.579
2026-04-07 08:28:24,27.0,54,41,28,231,inside,13.8463,100.568,28.5,80.0,0.0,13.7069,100.568,119,46,13.8476,100.579
2026-04-07 08:38:24,27.0,53,41,28,223,inside,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 08:48:25,28.0,55,42,29,276,inside,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 08:58:25,28.0,55,42,28,274,inside,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 09:08:25,29.0,55,42,28,270,inside,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 09:18:26,29.0,57,42,28,223,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 09:28:26,33.0,55,0,0,187,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 09:38:26,34.0,52,0,0,175,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 09:48:27,34.0,52,0,0,175,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 09:58:27,34.0,50,42,29,176,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 10:08:27,34.0,51,41,28,172,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 10:18:28,35.0,49,41,28,175,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 10:28:27,35.0,48,41,28,173,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-07 10:38:27,35.0,47,42,28,167,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,114,44,13.8476,100.579
2026-04-07 10:48:28,35.0,47,42,28,176,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,114,44,13.8476,100.579
2026-04-07 10:58:28,35.0,46,41,28,174,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,114,44,13.8476,100.579
2026-04-07 11:08:28,35.0,47,41,28,169,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,114,44,13.8476,100.579
2026-04-07 11:18:29,35.0,46,0,0,172,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,114,44,13.8476,100.579
2026-04-07 11:28:29,35.0,46,0,0,176,outdoor,13.8463,100.568,33.7,49.0,0.0,13.7069,100.568,114,44,13.8476,100.579
2026-04-07 11:38:30,36.0,45,0,0,174,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 11:48:30,36.0,44,49,34,176,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 11:58:30,36.0,44,49,34,164,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 12:08:31,36.0,44,49,34,172,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 12:18:31,36.0,44,48,32,163,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 12:28:31,36.0,45,48,32,173,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 12:38:31,36.0,43,48,32,174,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,126,50,13.8476,100.579
2026-04-07 12:48:31,36.0,44,49,33,162,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,126,50,13.8476,100.579
2026-04-07 12:58:31,36.0,42,49,33,173,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,126,50,13.8476,100.579
2026-04-07 13:08:32,36.0,43,0,0,169,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,126,50,13.8476,100.579
2026-04-07 13:18:32,36.0,43,0,0,166,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,126,50,13.8476,100.579
2026-04-07 13:28:32,36.0,42,0,0,160,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,126,50,13.8476,100.579
2026-04-07 13:38:33,36.0,41,0,0,170,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,124,49,13.8476,100.579
2026-04-07 13:48:33,36.0,44,0,0,163,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,124,49,13.8476,100.579
2026-04-07 13:58:34,37.0,40,48,32,161,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,124,49,13.8476,100.579
2026-04-07 14:08:34,37.0,40,48,32,165,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,124,49,13.8476,100.579
2026-04-07 14:18:34,37.0,40,48,32,166,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,124,49,13.8476,100.579
2026-04-07 14:28:35,38.0,37,48,32,158,outdoor,13.8463,100.568,37.2,45.0,0.0,13.7069,100.568,124,49,13.8476,100.579
2026-04-07 14:38:35,37.0,38,47,32,155,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 14:48:34,37.0,38,47,32,159,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 14:58:35,36.0,39,46,32,162,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 15:08:35,37.0,39,46,32,158,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 15:18:35,36.0,39,0,0,158,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 15:28:36,36.0,40,0,0,162,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 15:38:36,36.0,39,0,0,160,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 15:48:36,38.0,37,0,0,159,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 15:58:37,37.0,39,0,0,156,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 16:08:37,36.0,38,45,30,158,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 16:18:38,37.0,36,45,30,159,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 16:28:38,36.0,39,46,30,161,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-07 16:38:38,36.0,40,46,30,162,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,109,41,13.8476,100.579
2026-04-07 16:48:39,36.0,40,46,30,159,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,109,41,13.8476,100.579
2026-04-07 16:58:38,36.0,39,46,30,157,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,109,41,13.8476,100.579
2026-04-07 17:08:38,36.0,39,47,30,155,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,109,41,13.8476,100.579
2026-04-07 17:18:39,35.0,39,47,31,151,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,109,41,13.8476,100.579
2026-04-07 17:28:39,35.0,39,0,0,151,outdoor,13.8463,100.568,36.8,50.0,0.0,13.7069,100.568,109,41,13.8476,100.579
2026-04-07 17:38:39,35.0,38,0,0,151,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,104,39,13.8476,100.579
2026-04-07 17:48:40,35.0,37,0,0,183,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,104,39,13.8476,100.579
2026-04-07 17:58:40,36.0,46,49,32,188,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,104,39,13.8476,100.579
2026-04-07 18:08:40,36.0,48,50,32,187,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,104,39,13.8476,100.579
2026-04-07 18:18:41,36.0,49,50,32,192,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,104,39,13.8476,100.579
2026-04-07 18:28:41,36.0,49,49,32,195,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,104,39,13.8476,100.579
2026-04-07 18:38:42,36.0,50,49,32,199,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,121,47,13.8476,100.579
2026-04-07 18:48:42,36.0,51,48,32,192,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,121,47,13.8476,100.579
2026-04-07 18:58:42,36.0,52,48,32,190,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,121,47,13.8476,100.579
2026-04-07 19:08:42,35.0,52,48,32,192,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,121,47,13.8476,100.579
2026-04-07 19:18:42,35.0,51,0,0,195,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,121,47,13.8476,100.579
2026-04-07 19:28:42,35.0,51,0,0,191,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,121,47,13.8476,100.579
2026-04-07 19:38:43,35.0,51,0,0,190,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,124,48,13.8476,100.579
2026-04-07 19:48:43,35.0,51,0,0,191,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,124,48,13.8476,100.579
2026-04-07 19:58:43,35.0,50,52,36,186,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,124,48,13.8476,100.579
2026-04-07 20:08:44,35.0,50,51,36,183,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,124,48,13.8476,100.579
2026-04-07 20:18:44,35.0,50,51,36,191,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,124,48,13.8476,100.579
2026-04-07 20:28:44,36.0,49,52,36,188,outdoor,13.8463,100.568,31.7,64.0,0.0,13.7069,100.568,124,48,13.8476,100.579
2026-04-07 20:38:45,37.0,46,52,36,182,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,129,51,13.8476,100.579
2026-04-07 20:48:45,36.0,42,53,36,195,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,129,51,13.8476,100.579
2026-04-07 20:58:45,35.0,46,53,36,197,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,129,51,13.8476,100.579
2026-04-07 21:08:46,35.0,49,53,36,185,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,129,51,13.8476,100.579
2026-04-07 21:18:46,35.0,49,0,0,189,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,129,51,13.8476,100.579
2026-04-07 21:28:46,35.0,50,0,0,185,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,129,51,13.8476,100.579
2026-04-07 21:38:47,36.0,50,0,0,194,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,129,51,13.8476,100.579
2026-04-07 21:48:46,36.0,51,0,0,199,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,129,51,13.8476,100.579
2026-04-07 21:58:46,36.0,50,0,0,192,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,129,51,13.8476,100.579
2026-04-07 22:08:47,35.0,50,0,0,193,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,129,51,13.8476,100.579
2026-04-07 22:18:47,35.0,52,0,0,192,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,129,51,13.8476,100.579
2026-04-07 22:28:48,34.0,60,43,30,193,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,129,51,13.8476,100.579
2026-04-07 22:38:48,34.0,64,44,30,190,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,111,43,13.8476,100.579
2026-04-07 22:48:48,34.0,62,43,30,191,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,111,43,13.8476,100.579
2026-04-07 22:58:49,35.0,59,44,30,172,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,111,43,13.8476,100.579
2026-04-07 23:08:49,33.0,44,43,29,150,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,111,43,13.8476,100.579
2026-04-07 23:18:49,30.0,39,43,29,143,outdoor,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,111,43,13.8476,100.579
2026-04-07 23:28:50,29.0,35,43,30,179,inside,13.8463,100.568,31.0,80.0,0.0,13.7264,100.56,111,43,13.8476,100.579
2026-04-07 23:38:49,28.0,35,43,30,150,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,99,35,13.8476,100.579
2026-04-07 23:48:50,26.0,38,0,0,150,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,99,35,13.8476,100.579
2026-04-07 23:58:50,26.0,38,0,0,163,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,99,35,13.8476,100.579
2026-04-08 00:08:50,27.0,44,0,0,160,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,99,35,13.8476,100.579
2026-04-08 00:18:51,26.0,41,31,24,163,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,99,35,13.8476,100.579
2026-04-08 00:28:51,27.0,44,31,24,159,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,99,35,13.8476,100.579
2026-04-08 00:38:51,27.0,43,31,24,173,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 00:48:52,27.0,45,31,24,174,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 00:58:52,27.0,44,33,24,174,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 01:08:52,27.0,46,33,24,181,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 01:18:53,27.0,48,31,24,189,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 01:28:53,28.0,50,31,24,188,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 01:38:53,27.0,51,0,0,176,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,97,35,13.8476,100.579
2026-04-08 01:48:53,27.0,45,0,0,183,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,97,35,13.8476,100.579
2026-04-08 01:58:53,27.0,49,0,0,190,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,97,35,13.8476,100.579
2026-04-08 02:08:54,28.0,50,31,21,192,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,97,35,13.8476,100.579
2026-04-08 02:18:54,28.0,52,31,21,178,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,97,35,13.8476,100.579
2026-04-08 02:28:54,27.0,47,31,21,184,inside,13.8463,100.568,29.7,84.0,0.0,13.7264,100.56,97,35,13.8476,100.579
2026-04-08 02:38:55,27.0,49,31,21,181,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 02:48:55,27.0,54,30,21,189,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 02:58:55,27.0,53,30,21,176,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 03:08:56,27.0,51,30,21,181,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 03:18:56,27.0,49,30,21,176,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 03:28:57,27.0,48,0,0,182,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 03:38:57,27.0,51,0,0,192,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 03:48:56,28.0,53,30,22,182,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 03:58:57,27.0,51,30,22,179,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 04:08:57,27.0,49,30,22,181,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 04:18:57,27.0,49,30,22,176,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 04:28:58,27.0,53,30,22,195,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 04:38:58,27.0,56,30,22,183,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 04:48:58,27.0,54,30,22,186,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 04:58:59,27.0,51,29,20,177,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 05:08:59,27.0,49,0,0,180,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 05:18:59,27.0,54,0,0,186,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 05:29:00,27.0,57,0,0,183,inside,13.8463,100.568,29.1,88.0,0.0,13.7264,100.56,97,34,13.8476,100.579
2026-04-08 05:39:00,27.0,55,28,19,196,inside,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,97,34,13.8476,100.579
2026-04-08 05:49:01,27.0,49,28,19,189,inside,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,97,34,13.8476,100.579
2026-04-08 05:59:00,27.0,51,28,19,186,inside,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,97,34,13.8476,100.579
2026-04-08 06:09:00,27.0,55,28,19,185,inside,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,97,34,13.8476,100.579
2026-04-08 06:19:01,27.0,58,29,19,186,inside,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,97,34,13.8476,100.579
2026-04-08 06:29:01,27.0,55,29,19,189,inside,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,97,34,13.8476,100.579
2026-04-08 06:39:01,27.0,52,28,19,182,inside,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,99,35,13.8476,100.579
2026-04-08 06:49:02,27.0,50,28,19,192,inside,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,99,35,13.8476,100.579
2026-04-08 06:59:02,28.0,55,0,0,193,inside,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,99,35,13.8476,100.579
2026-04-08 07:09:02,29.0,56,0,0,194,inside,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,99,35,13.8476,100.579
2026-04-08 07:19:02,30.0,60,32,22,215,outdoor,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,99,35,13.8476,100.579
2026-04-08 07:29:03,32.0,71,33,22,221,outdoor,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,99,35,13.8476,100.579
2026-04-08 07:39:03,33.0,69,33,22,193,outdoor,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,106,39,13.8476,100.579
2026-04-08 07:49:03,33.0,70,31,21,208,outdoor,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,106,39,13.8476,100.579
